0.0000000000,288.238031
0.0142857143,337.958491
0.0285714286,532.622006
0.0428571429,884.875349
0.0571428571,1630.671314
0.0714285714,2116.913191
0.0857142857,2540.796037
0.1000000000,2911.587591
0.1142857143,3182.096200
0.1285714286,3308.503778
0.1428571429,3522.550263
0.1571428571,3803.171369
0.1714285714,4083.795209
0.1857142857,4234.637905
0.2000000000,4425.091297
0.2142857143,4562.453397
0.2285714286,4683.803360
0.2428571429,4774.815832
0.2571428571,4828.749149
0.2714285714,4889.424131
0.2857142857,4916.390789
0.3000000000,4954.311969
0.3142857143,4972.850180
0.3285714286,4980.436603
0.3428571429,5001.503622
0.3571428571,4974.536963
0.3714285714,4959.366851
0.3857142857,4961.895658
0.4000000000,4937.457808
0.4142857143,4924.816503
0.4285714286,4910.491149
0.4428571429,4862.457472
0.4571428571,4826.220342
0.4714285714,4806.837372
0.4857142857,4782.399522
0.5000000000,4707.399186
0.5142857143,4691.387049
0.5285714286,4672.846105
0.5428571429,4628.183260
0.5571428571,4589.420055
0.5714285714,4580.991608
0.5857142857,4586.891248
0.6000000000,4563.295422
0.6142857143,4538.857571
0.6285714286,4546.441260
0.6428571429,4525.374242
0.6571428571,4484.079495
0.6714285714,4457.112837
0.6857142857,4463.012477
0.7000000000,4412.449992
0.7142857143,4402.337495
0.7285714286,4393.067023
0.7428571429,4365.258340
0.7571428571,4361.045483
0.7714285714,4382.954526
0.7857142857,4340.820489
0.8000000000,4313.853831
0.8142857143,4318.066688
0.8285714286,4313.853831
0.8428571429,4282.674315
0.8571428571,4244.750402
0.8714285714,4254.862898
0.8857142857,4240.537545
0.9000000000,4224.525408
0.9142857143,4225.370166
0.9285714286,4226.212191
0.9428571429,4238.853495
0.9571428571,4209.358029
0.9714285714,4168.908042
0.9857142857,4144.470191
1.0000000000,4148.683048
1.0142857143,4140.254600
1.0285714286,4117.503532
1.0428571429,4131.828886
1.0571428571,4132.670911
1.0714285714,4120.874365
1.0857142857,4095.591755
1.1000000000,4063.570215
1.1142857143,4078.737594
1.1285714286,4057.670575
1.1428571429,4059.354625
1.1571428571,4047.558078
1.1714285714,4007.950115
1.1857142857,3990.253929
1.2000000000,4008.792140
1.2142857143,4004.579283
1.2285714286,3990.253929
1.2428571429,3953.174774
1.2571428571,3943.062277
1.2714285714,3922.837283
1.2857142857,3938.849420
1.3000000000,3961.600488
1.3142857143,3945.591085
1.3285714286,3933.791805
1.3428571429,3921.995258
1.3571428571,3925.366091
1.3714285714,3927.050140
1.3857142857,3884.071345
1.4000000000,3922.837283
1.4142857143,3926.208115
1.4285714286,3935.478588
1.4428571429,3932.107755
1.4571428571,3910.195978
1.4714285714,3898.399432
1.4857142857,3918.624426
1.5000000000,3894.183842
1.5142857143,3894.183842
1.5285714286,3873.116823
1.5428571429,3857.104686
1.5571428571,3852.049805
1.5714285714,3852.049805
1.5857142857,3845.308140
1.6000000000,3846.992189
1.6142857143,3843.621357
1.6285714286,3838.566475
1.6428571429,3833.508860
1.6571428571,3827.611954
1.6714285714,3820.870289
1.6857142857,3785.475183
1.7000000000,3789.688040
1.7142857143,3785.475183
1.7285714286,3797.274463
1.7428571429,3763.566140
1.7571428571,3756.824475
1.7714285714,3756.824475
1.7857142857,3770.307805
1.8000000000,3777.049469
1.8142857143,3763.566140
1.8285714286,3760.195308
1.8428571429,3774.520662
1.8571428571,3757.666500
1.8714285714,3759.350549
1.8857142857,3773.678637
1.9000000000,3761.037332
1.9142857143,3786.317208
1.9285714286,3762.721382
1.9428571429,3726.486985
1.9571428571,3738.283531
1.9714285714,3733.228649
1.9857142857,3743.341146
2.0000000000,3713.845680
2.0142857143,3696.991518
2.0285714286,3686.879022
2.0428571429,3673.395692
2.0571428571,3654.854748
2.0714285714,3631.258922
2.0857142857,3621.991183
2.1000000000,3650.641891
2.1142857143,3633.787729
2.1285714286,3621.146425
2.1428571429,3598.395357
2.1571428571,3595.024525
2.1714285714,3590.808934
2.1857142857,3603.450238
2.2000000000,3611.033928
2.2142857143,3627.888089
2.2285714286,3636.316537
2.2428571429,3603.450238
2.2571428571,3596.708574
2.2714285714,3594.179766
2.2857142857,3579.854412
2.3000000000,3600.079406
2.3142857143,3554.574537
2.3285714286,3563.842275
2.3428571429,3556.258586
2.3571428571,3546.146089
2.3714285714,3515.808598
2.3857142857,3531.820735
2.4000000000,3520.866214
2.4142857143,3478.729443
2.4285714286,3482.942300
2.4428571429,3487.157891
2.4571428571,3508.224909
2.4714285714,3485.471108
2.4857142857,3464.404089
2.5000000000,3462.717306
2.5142857143,3451.762785
2.5285714286,3474.516586
2.5428571429,3458.504449
2.5571428571,3468.616946
2.5714285714,3450.078735
2.5857142857,3439.121480
2.6000000000,3430.695766
2.6142857143,3431.537791
2.6285714286,3421.425294
2.6428571429,3393.616611
2.6571428571,3408.783989
2.6714285714,3400.358275
2.6857142857,3375.920425
2.7000000000,3387.716971
2.7142857143,3358.221505
2.7285714286,3341.367343
2.7428571429,3347.266983
2.7571428571,3367.491977
2.7714285714,3386.032922
2.7857142857,3372.549592
2.8000000000,3352.324598
2.8142857143,3318.616275
2.8285714286,3314.400685
2.8428571429,3327.041989
2.8571428571,3304.288188
2.8714285714,3332.099605
2.8857142857,3314.400685
2.9000000000,3282.379145
2.9142857143,3295.020449
2.9285714286,3283.221169
2.9428571429,3279.008312
2.9571428571,3283.221169
2.9714285714,3261.312126
2.9857142857,3267.209032
3.0000000000,3284.907952
3.0142857143,3259.625343
3.0285714286,3241.087132
3.0428571429,3252.883678
3.0571428571,3256.254511
3.0714285714,3243.613206
3.0857142857,3233.500709
3.1000000000,3218.333331
3.1142857143,3244.457965
3.1285714286,3226.759045
3.1428571429,3214.120474
3.1571428571,3205.692026
3.1714285714,3188.837865
3.1857142857,3168.612871
3.2000000000,3159.342398
3.2142857143,3150.074660
3.2285714286,3153.445492
3.2428571429,3155.971566
3.2571428571,3157.658349
3.2714285714,3151.758709
3.2857142857,3132.375740
3.3000000000,3126.478834
3.3142857143,3120.579194
3.3285714286,3121.421218
3.3428571429,3136.591331
3.3571428571,3128.162883
3.3714285714,3118.050386
3.3857142857,3112.150746
3.4000000000,3111.308722
3.4142857143,3114.679554
3.4285714286,3102.038249
3.4428571429,3091.925752
3.4571428571,3084.342063
3.4714285714,3087.712895
3.4857142857,3086.028846
3.5000000000,3086.028846
3.5142857143,3043.050051
3.5285714286,3037.150411
3.5428571429,3031.250771
3.5571428571,3025.353865
3.5714285714,3043.892075
3.5857142857,3043.892075
3.6000000000,2996.700423
3.6142857143,2995.016374
3.6285714286,2991.645542
3.6428571429,2973.946622
3.6571428571,2984.903877
3.6714285714,2993.329591
3.6857142857,2987.429951
3.7000000000,2984.903877
3.7142857143,2999.229231
3.7285714286,3002.600063
3.7428571429,2995.858398
3.7571428571,2959.621268
3.7714285714,2948.666746
3.7857142857,2940.238298
3.8000000000,2948.666746
3.8142857143,2941.083057
3.8285714286,2935.183417
3.8428571429,2942.767106
3.8571428571,2914.958423
3.8714285714,2912.429615
3.8857142857,2901.475094
3.9000000000,2919.171280
3.9142857143,2934.341392
3.9285714286,2901.475094
3.9428571429,2894.733429
3.9571428571,2887.991765
3.9714285714,2884.620932
3.9857142857,2893.891405
4.0000000000,2883.778908
4.0142857143,2860.183082
4.0285714286,2852.596658
4.0428571429,2884.620932
4.0571428571,2856.812249
4.0714285714,2860.183082
4.0857142857,2843.328920
4.1000000000,2851.754634
4.1142857143,2830.687615
4.1285714286,2811.304646
4.1428571429,2819.733094
4.1571428571,2801.192149
4.1714285714,2796.979292
4.1857142857,2757.371329
4.2000000000,2714.392534
4.2142857143,2696.696348
4.2285714286,2665.516832
4.2428571429,2560.179006
4.2571428571,2482.649863
4.2714285714,2399.221080
4.2857142857,2323.375986
4.3000000000,2223.095775
4.3142857143,2137.138185
4.3285714286,2030.958334
4.3428571429,1984.608706
4.3571428571,1954.271215
4.3714285714,1902.866706
4.3857142857,1855.675054
4.4000000000,1735.167115
4.4142857143,1648.367500
4.4285714286,1393.871028
4.4428571429,1298.645698
4.4571428571,1169.709312
4.4714285714,902.571535
4.4857142857,730.659088
4.5000000000,576.442826
4.5142857143,532.622006
4.5285714286,732.345871
4.5428571429,415.487634
4.5571428571,253.687683
4.5714285714,144.159994
